,기준_년분기_코드,행정동_코드,월_평균_소득_금액,음식_지출_총금액,점포_수,유사_업종_점포_수,개업_율,개업_점포_수,폐업_률,폐업_점포_수,프랜차이즈_점포_수,당월_매출_금액,당월_매출_건수,총_직장_인구_수,총_상주인구_수,총_유동인구_수
4775,20204,11440585,4217433,2170525000,167,186,4,8,2,4,19,9232455170,243507,13141,21763,5393473
4776,20204,11500615,4135674,879961000,89,94,10,9,5,5,5,2860289687,74411,6277,43678,7825895
4777,20204,11530540,2888444,4240149000,302,377,5,17,5,19,75,21335970401,851869,52394,23853,7090658
4778,20204,11530760,2512790,423324000,73,84,4,3,1,1,11,1743724564,49594,1995,20845,3556902
4779,20204,11545640,2255044,583168000,101,108,3,3,5,5,7,2828979829,81522,1765,15537,4048607
4780,20204,11545670,2757307,1910211000,274,301,4,11,3,10,27,10699961789,315655,6679,33778,5982653
4781,20204,11560585,3031484,464829000,60,66,5,3,3,2,6,1112513659,64156,1619,18248,5379087
4782,20204,11560650,3085442,523837000,66,70,11,8,7,5,4,2517391664,82384,1332,16891,6835793
4783,20204,11560680,2954616,936273000,96,105,7,7,4,4,9,4399018054,121924,2634,19624,5300383
4784,20204,11560700,2582442,469101000,86,100,4,4,4,4,14,2218785190,95447,2425,14842,5224545
4785,20204,11590620,2855173,2204840000,199,216,3,6,2,5,17,9919183571,280318,3916,23072,7664099
4786,20204,11620565,3455108,216573000,35,42,12,5,7,3,7,297298083,16052,7335,33366,5758808
4787,20204,11620735,2622408,1705048000,183,200,4,7,2,3,17,3874857143,238183,3077,24481,6277378
4788,20204,11620745,2593695,129008000,69,70,1,1,7,5,1,601868253,30454,1795,23760,7723522
4789,20204,11650530,4678950,5181203000,447,503,4,19,4,21,56,31469320594,871651,68236,31930,12320564
4790,20204,11650651,4173236,2385089000,246,267,3,8,2,5,21,14311679871,481534,33395,44542,7841713
4791,20204,11680545,5808537,5961487000,298,314,4,13,4,13,16,18289208391,351608,44490,27248,7888249
4792,20204,11680590,5055114,2043837000,173,196,6,11,5,9,23,11949157775,367263,62165,30115,9310529
4793,20204,11680650,5367397,3144558000,239,260,4,10,4,9,21,10796640802,405606,51209,36944,11315519
4794,20204,11710532,3033238,576958000,57,61,7,4,3,2,4,2795962026,107389,2952,19174,3583544
4795,20204,11740530,3540203,1317343000,114,134,3,4,2,3,20,5997723424,228789,4220,26280,6010305
4796,20204,11740540,4514278,866060000,54,63,3,2,2,1,9,3528781489,149431,2874,17494,2218649
4797,20204,11740570,2852157,964430000,140,150,5,7,6,9,10,4547741730,193417,3940,35440,8856545
4798,20204,11740700,3414406,906950000,104,114,2,2,7,8,10,4377132672,135516,4961,26347,7273534
4799,20204,11110650,3333112,2272000000,202,229,2,5,1,3,27,7361877875,288156,6669,16799,8403296
4800,20204,11140550,3733600,5372998000,460,539,2,10,4,21,79,36158959219,1104400,72930,2766,4271006
4801,20204,11170555,2608804,956240000,132,142,1,1,1,2,10,4569008251,200689,4834,19837,7895988
4802,20204,11170690,4208562,299437000,23,24,4,1,0,0,1,740336134,34576,14416,13196,2013099
4803,20204,11200570,4408744,261370000,23,27,15,4,4,1,4,217174458,9613,268,24054,4495188
4804,20204,11200670,2900762,1235577000,167,181,3,5,4,8,14,6198753185,260353,10042,16593,5571322
4805,20204,11215740,2542359,667995000,142,147,7,10,6,9,5,5351542028,194133,5496,16176,4345561
4806,20204,11215760,2390961,425831000,111,116,7,8,3,4,5,1848256217,71604,1489,16644,5221128
4807,20204,11230560,3070695,948745000,197,209,5,11,3,6,12,3482539988,131922,1537,30150,11553486
4808,20204,11230705,2860315,723044000,156,165,2,3,2,4,9,4002128867,166257,4909,19830,6689863
4809,20204,11260520,2322173,411439000,172,175,3,6,5,8,3,3475458760,101756,1492,24773,6787424
4810,20204,11260570,2655671,624970000,114,117,5,6,3,4,3,3777923292,136906,1410,22366,8105106
4811,20204,11260680,2780491,1037288000,124,139,4,5,4,5,15,5914305314,168473,4245,39688,5636430
4812,20204,11290555,3057377,1229288000,207,216,5,10,3,7,9,7786716493,301747,6459,23545,10173329
4813,20204,11290575,2821008,2825044000,201,226,5,12,2,5,25,7936624362,289593,2511,15583,8358589
4814,20204,11290620,3341356,364987000,50,57,4,2,4,2,7,1047464208,39880,1152,18647,5438362
4815,20204,11305615,2220463,615418000,121,125,6,7,5,6,4,2818903159,137305,1920,21236,7141020
4816,20204,11305625,2577008,464022000,87,91,3,3,9,8,4,3256993570,111476,2222,21476,6522903
4817,20204,11320660,2440535,315840000,50,53,2,1,4,2,3,510026732,20429,1769,21794,5179711
4818,20204,11320670,2430154,908550000,101,110,3,3,3,3,9,3222648022,132268,1469,19253,5055989
4819,20204,11350624,3196660,1378089000,118,129,4,5,3,4,11,7740972328,224071,2064,20700,3551948
4820,20204,11350720,3132098,119727000,12,14,0,0,0,0,2,423066172,28830,1064,17437,2478280
4821,20204,11380631,2637581,828414000,78,83,4,3,4,3,5,2737415275,96450,2475,27543,6293493
4822,20204,11380690,4070863,2121795000,126,165,2,3,1,1,39,5331683979,215240,3595,57020,7391354
4823,20204,11410520,4197718,446739000,85,93,3,3,4,4,8,3005518043,95666,1823,17742,4794289
4824,20204,11410640,2807766,663829000,123,132,6,8,4,5,9,2745980123,121279,1201,15810,4509702
4825,20204,11440740,4158486,2914806000,265,320,6,19,5,17,55,10948959261,389935,15320,31404,5414416
4826,20204,11470530,3101712,845271000,92,100,11,11,4,4,8,2533356557,101790,2504,22470,5487029
4827,20204,11470570,2727225,357045000,46,49,2,1,8,4,3,1262797114,45267,2996,21351,4427187
4828,20204,11470640,3158844,468002000,60,71,1,1,3,2,11,853261551,38900,7022,46374,6856419
4829,20204,11470670,5384412,265199000,14,19,5,1,11,2,5,148350348,11604,18155,25017,1897727
4830,20204,11500530,3352636,513759000,38,46,2,1,0,0,8,1422344806,49486,4992,21104,4047235
4831,20204,11500560,3132782,1139021000,123,137,2,3,4,5,14,3905365751,146476,5333,21443,4060843
4832,20204,11500630,3407916,1340913000,153,174,6,11,6,11,21,4342793343,139988,7575,44340,7828340
4833,20204,11500641,3044446,263175000,48,50,6,3,6,3,2,924837113,29731,5011,23471,3158919
4834,20204,11530510,4380318,1448476000,116,137,1,1,3,4,21,3631537357,84910,13037,36197,6541694
4835,20204,11530520,3368067,278344000,33,40,0,0,0,0,7,1316046680,44264,4769,21220,2375461
4836,20204,11530550,2617060,1061245000,188,205,5,10,1,2,17,4333272049,151324,2159,20378,6510891
4837,20204,11530770,2574851,600038000,103,111,2,2,5,5,8,2543181225,94450,4294,22669,3949626
4838,20204,11560535,3570107,5845499000,424,485,5,22,4,19,61,19130595394,669543,14217,28026,10130175
4839,20204,11560540,5590853,8914688000,771,849,2,20,3,24,78,54061351163,1357492,217817,34156,5446347
4840,20204,11560605,4019445,2440935000,270,305,5,14,3,10,35,13050019230,402845,81647,33159,10303301
4841,20204,11560690,3616070,357225000,40,45,9,4,13,6,5,985796347,29412,2693,20286,3514938
4842,20204,11560710,2686240,1188387000,86,89,6,5,0,0,3,1572792619,57206,4606,12409,4373401
4843,20204,11560720,2907933,1182707000,135,139,2,3,2,3,4,3894596702,127267,6057,22896,7025308
4844,20204,11590520,2420761,936535000,117,123,3,4,4,5,6,9566994258,266467,4687,12664,3715534
4845,20204,11590660,3524765,1047618000,104,118,8,9,4,5,14,4618486999,156354,11271,38781,6834570
4846,20204,11590670,3845094,409594000,69,75,5,4,4,3,6,2005870067,67125,7418,23662,3221350
4847,20204,11590680,3340157,1263532000,114,133,2,3,3,4,19,5092394496,215514,22031,20916,5354590
4848,20204,11620595,2768161,1580470000,165,183,6,11,4,7,18,7517812300,331517,6665,34681,10815373
4849,20204,11650540,5458458,1372639000,199,208,2,4,5,11,9,9609486558,272668,16302,28349,6919500
4850,20204,11650560,5338302,945450000,127,139,7,10,3,4,12,3886446225,148225,7332,32298,7136819
4851,20204,11680580,5098096,3906644000,285,323,3,9,1,3,38,29267544563,692234,130157,13407,4746469
4852,20204,11680670,5195802,405796000,60,70,6,4,3,2,10,2658704090,106825,9490,22211,1721868
4853,20204,11680700,3885403,1039627000,73,92,4,4,4,4,19,2539078913,93984,1534,44314,3557735
4854,20204,11710520,3891704,368263000,62,72,3,2,0,0,10,2119128050,70140,23596,25501,7351247
4855,20204,11110680,2112817,291090000,65,65,3,2,3,2,0,3121088148,88758,344,8326,5738051
4856,20204,11140570,3033044,1582694000,188,205,2,3,5,10,17,8032099168,287206,17346,4038,1977902
4857,20204,11140625,2679845,1013916000,82,90,1,1,1,1,8,4587564550,162841,6567,14154,4449658
4858,20204,11140650,3027979,624940000,137,144,4,6,4,5,7,4518743672,159967,871,10518,4847489
4859,20204,11170560,4450695,866994000,160,166,3,5,2,4,6,6438233355,244575,4677,16085,5265258
4860,20204,11170570,3817026,209153000,56,57,0,0,2,1,1,994250458,44090,4609,14197,3592241
4861,20204,11200590,4010011,175659000,18,20,0,0,0,0,2,676173359,24497,2304,15703,3912815
4862,20204,11215710,2470026,5030824000,328,364,6,21,4,16,36,17258729227,541155,2662,22632,8488134
4863,20204,11215840,4353416,1060794000,76,88,6,5,7,6,12,3725051203,115575,3370,28690,7215615
4864,20204,11215847,2795134,2128145000,156,174,3,5,5,8,18,4966227465,207979,1152,17745,8054334
4865,20204,11215870,4010979,1715114000,143,169,4,7,3,5,26,7276127256,253045,12940,29306,7325639
4866,20204,11230610,3049260,694577000,116,126,1,1,3,4,10,6462706889,215341,4215,29220,7588133
4867,20204,11260540,2573570,183454000,67,67,8,5,2,1,0,813921434,22398,1624,18750,5535704
4868,20204,11260580,2969913,398684000,43,49,12,6,2,1,6,736129171,27240,2499,24775,5793794
4869,20204,11260590,2575432,1816631000,258,284,3,7,4,10,26,12404826789,374617,5328,19882,7152143
4870,20204,11260630,2533867,586461000,108,117,2,2,5,6,9,4006161162,126274,2062,19446,5744471
4871,20204,11290610,3162623,358704000,77,85,4,3,4,3,8,2137305213,66978,6952,15749,5868319
4872,20204,11290630,2934717,473871000,45,52,2,1,2,1,7,1348432973,45630,1757,23495,6271576
4873,20204,11290660,4462339,590123000,51,63,10,6,3,2,12,747474400,29424,6329,36397,7142191
4874,20204,11305535,2318870,1114443000,173,185,3,6,1,1,12,4898640826,194803,1850,22217,8195925
4875,20204,11320680,2438072,707201000,75,83,2,2,7,6,8,3118401104,115073,2022,16762,5235279
4876,20204,11320681,2968285,161257000,13,16,13,2,13,2,3,1170987877,35476,1365,19259,2868909
4877,20204,11350570,2728093,220167000,33,36,3,1,0,0,3,198460208,19475,1268,27466,3898503
4878,20204,11350619,4197248,687295000,58,66,2,1,3,2,8,1766812167,89185,1798,24840,5690543
4879,20204,11350640,3122902,3756266000,281,333,5,18,5,16,52,15107438476,442195,2484,20557,11308700
4880,20204,11350710,2955988,238848000,29,32,6,2,0,0,3,585539497,31881,2626,21136,1729098
4881,20204,11380560,2602334,338382000,57,60,5,3,3,2,3,1012983936,39773,4328,32750,5673492
4882,20204,11380600,2360910,1344692000,199,213,4,9,3,7,14,7174135303,221341,2243,25229,7898510
4883,20204,11410685,2874442,601291000,94,104,3,3,5,5,10,2391969338,81773,5835,26960,4901426
4884,20204,11440600,3421062,828485000,132,143,1,2,6,8,11,3733335805,193134,5628,14388,6892117
4885,20204,11470590,2639083,633187000,81,85,2,2,1,1,4,1962695685,65510,1813,18411,3927029
4886,20204,11500570,2423768,734689000,133,142,5,7,2,3,9,3250199855,108227,2710,20867,4864279
4887,20204,11530530,2453690,1140622000,257,278,4,11,5,15,21,5334491820,198338,13937,24606,9251803
4888,20204,11530740,2805757,768999000,127,139,1,2,4,5,12,3057554648,116550,4844,34336,7397717
4889,20204,11530780,2781178,736443000,81,93,3,3,2,2,12,2104563236,79910,2785,39127,5784521
4890,20204,11560560,4130932,2304634000,148,177,4,7,3,5,29,10020771426,328623,14108,37551,8501426
4891,20204,11560610,3508250,881968000,135,156,6,9,8,12,21,3395312996,131560,12821,17384,5260534
4892,20204,11560620,3672088,1323971000,152,172,3,5,2,4,20,8777431817,283348,14774,22389,4924683
4893,20204,11560630,2780044,623257000,86,96,5,5,6,6,10,3312348801,129521,3535,17447,5853308
4894,20204,11590510,3583099,1632971000,268,293,2,5,3,8,25,7235890719,346142,5875,32054,7178786
4895,20204,11590540,3826699,803172000,91,109,2,2,3,3,18,2121526265,70098,1732,27835,5629025
4896,20204,11620605,3063077,1120851000,154,167,4,7,5,9,13,5435095423,181954,4644,33720,8583443
4897,20204,11620655,2403237,435596000,105,110,7,8,2,2,5,1664791832,77419,1011,18098,6111122
4898,20204,11650510,4769119,2053955000,176,200,5,9,2,4,24,9674234045,365236,47386,21009,6797070
4899,20204,11680630,4101144,3613801000,284,327,4,14,3,11,43,23868037384,728176,33305,20478,9628627
4900,20204,11680720,5444886,415338000,13,16,0,0,6,1,3,434423836,2079,36779,23927,3543852
4901,20204,11680740,4553185,215071000,29,33,6,2,3,1,4,291967757,8336,5600,17642,938649
4902,20204,11710566,6095160,488655000,17,20,5,1,0,0,3,376154061,8433,25084,18483,724012
4903,20204,11110530,5007768,3808597000,371,404,3,13,4,16,33,18720732909,527084,47822,9524,3824609
4904,20204,11110640,3024996,1905240000,106,124,9,11,7,9,18,5743271780,205010,5235,7603,3683929
4905,20204,11140680,4435938,718857000,90,109,3,3,3,3,19,5042326316,140066,4348,12288,2162498
4906,20204,11170685,4381088,3742764000,207,223,3,7,2,4,16,13070586852,296895,41934,21151,6137315
4907,20204,11200690,3358391,3296992000,249,278,6,17,3,7,29,12145899659,488246,23863,11147,5308158
4908,20204,11230545,2792227,980799000,273,281,4,11,3,7,8,6308514974,279717,5479,24935,11830628
4909,20204,11230750,3137841,240464000,33,35,3,1,3,1,2,923151599,25954,2210,20461,4837737
4910,20204,11260550,2233073,145378000,38,40,0,0,3,1,2,1364646273,39224,1080,15170,2254537
4911,20204,11290525,3470748,1062881000,83,88,5,4,3,3,5,4315433788,129309,23717,16832,4124477
4912,20204,11290650,3038165,580321000,64,75,8,6,9,7,11,2471559247,99992,2401,25601,3635905
4913,20204,11290705,3381883,1298924000,151,162,4,7,2,3,11,5892177762,211574,22158,39773,11773634
4914,20204,11290715,3294213,365706000,72,78,4,3,5,4,6,1139782515,38545,2594,26920,7460704
4915,20204,11290810,2864182,1375716000,178,193,2,4,1,2,15,8514384776,247232,3732,35589,11379789
4916,20204,11320700,2099146,268997000,94,95,8,8,4,4,1,1784896445,94770,1017,20278,3301090
4917,20204,11350580,3110675,484241000,32,37,5,2,0,0,5,1510372655,58456,1502,30593,2927892
4918,20204,11350621,4623227,754016000,37,46,7,3,0,0,9,83018849,6148,2169,27473,4320372
4919,20204,11380520,3182963,1247468000,127,141,3,4,4,6,14,5580251721,182780,3646,39732,6872397
4920,20204,11380625,2521877,1389363000,193,209,5,11,3,6,16,4970747185,173925,4694,46566,12334931
4921,20204,11410585,3331768,4924764000,439,489,3,14,4,17,50,15260111360,651267,5047,19272,8524868
4922,20204,11410655,3664523,292300000,37,43,5,2,7,3,6,1023227004,33774,739,14233,2684868
4923,20204,11410660,3093859,298429000,63,69,1,1,0,0,6,1647723087,40710,7584,22956,3972882
4924,20204,11410690,4622839,433754000,79,88,5,4,5,4,9,1546774304,48751,3997,15900,2265231
4925,20204,11410700,3237719,833317000,120,132,8,11,4,5,12,3031614690,106720,1792,30036,6040038
4926,20204,11470550,5987821,985790000,52,62,5,3,8,5,10,1410180018,77408,31153,42205,4909786
4927,20204,11470600,2615553,453858000,67,71,1,1,1,1,4,2473248034,77866,2190,15055,2783927
4928,20204,11470611,2343943,390701000,76,81,5,4,3,2,5,1858722436,73073,4357,20514,2272353
4929,20204,11500510,4127504,1028976000,88,110,3,3,6,7,22,4681292862,223809,19659,41853,8622399
4930,20204,11500604,3065320,253786000,29,36,6,2,0,0,7,700615370,25451,2849,14520,2245479
4931,20204,11530560,3213284,2242343000,248,284,4,10,3,7,36,10144274726,333555,14392,29372,6751418
4932,20204,11545610,3000453,1378653000,220,254,4,11,3,8,34,7157298045,243013,12850,42270,4951292
4933,20204,11545630,2386851,629233000,174,184,4,8,2,3,10,4052256192,131484,4188,24503,5598467
4934,20204,11590605,4224946,1401216000,164,181,3,6,2,4,17,5388434078,200785,1446,32306,7256254
4935,20204,11590630,3884988,1761216000,168,190,4,7,3,5,22,6606654170,228739,2674,27227,7482804
4936,20204,11620545,3682775,144990000,34,38,8,3,13,5,4,324670350,12525,2705,15551,2718522
4937,20204,11620615,2633493,1020488000,98,114,5,6,4,4,16,3908814102,183762,1420,15166,6437929
4938,20204,11620645,2412001,2072167000,161,184,4,7,3,5,23,8022628227,372925,2912,22343,6029493
4939,20204,11650550,5583021,266348000,26,27,0,0,0,0,1,570931174,24446,24429,11947,848583
4940,20204,11650580,6140775,975897000,50,55,4,2,2,1,5,2423334280,71522,8637,22333,2537065
4941,20204,11650590,4856162,1139864000,114,124,1,1,2,2,10,4205216451,148323,28234,21099,5618200
4942,20204,11650620,4681587,431222000,44,50,2,1,4,2,6,2415527414,94449,17809,21283,4104081
4943,20204,11650660,4047063,650263000,52,57,4,2,2,1,5,2097304305,40939,14211,17915,2614982
4944,20204,11680730,3022931,601511000,78,96,2,2,3,3,18,4973736536,208726,2518,15672,3608693
4945,20204,11710510,3011150,197349000,58,63,0,0,3,2,5,1317709100,43280,1718,13896,5055524
4946,20204,11710580,3129216,2644463000,149,165,7,11,3,5,16,9096579938,275850,8660,24810,6197415
4947,20204,11710641,3568357,554310000,95,100,4,4,6,6,5,3421079218,130538,34975,20369,4589861
4948,20204,11740650,2824592,1490951000,149,160,3,4,1,2,11,6118798476,161881,2304,24318,9301142
4949,20204,11140580,2895026,829698000,67,69,1,1,6,4,2,3936377133,106746,10396,4665,2021659
4950,20204,11140615,2816850,1334426000,125,135,5,7,3,4,10,5099027563,147387,3199,7698,5751376
4951,20204,11140635,3894878,436489000,64,68,3,2,2,1,4,3267374026,130530,17658,17127,2653745
4952,20204,11140645,3566241,387250000,41,48,2,1,0,0,7,1391344967,45671,3104,14045,3765743
4953,20204,11170650,3682946,2031031000,157,163,2,3,2,3,6,4635525363,121060,13034,6926,2165338
4954,20204,11200660,3263294,2246713000,186,201,3,6,3,6,15,10823651377,417578,6301,13438,6007087
4955,20204,11215820,2745988,1177862000,140,158,6,10,4,6,18,4173306103,178875,12355,22775,8557386
4956,20204,11215850,2683701,1380289000,187,211,3,7,2,4,24,6963274261,213523,3628,22038,8081790
4957,20204,11230730,3071586,305494000,51,56,4,2,2,1,5,1270205850,47874,4402,24296,5046462
4958,20204,11230740,3000929,849626000,126,136,4,6,3,4,10,2702022603,172927,4076,18532,9312221
4959,20204,11260620,3120718,986755000,96,114,3,3,5,6,18,5468453654,167099,2604,35402,8055560
4960,20204,11260660,2231082,274978000,65,67,6,4,5,3,2,2573595814,73468,1076,17107,4915445
4961,20204,11290580,3583117,218058000,16,18,6,1,0,0,2,267462113,11795,2329,15288,3282144
4962,20204,11290780,3113825,232460000,42,44,2,1,2,1,2,463449399,17578,1195,17221,3397049
4963,20204,11305555,2444557,936902000,206,226,4,9,3,7,20,4654629254,167447,1900,27466,12945116
4964,20204,11305575,3734477,516589000,51,60,3,2,3,2,9,1322640583,53249,1296,31996,3617297
4965,20204,11320521,2275377,1135285000,223,232,3,6,4,9,9,7390224421,227685,2162,21653,3792751
4966,20204,11380510,3055864,1276397000,123,137,7,9,7,9,14,6762777355,194372,5199,37380,7661238
4967,20204,11440630,4157605,534903000,72,80,3,2,3,2,8,1856912235,76873,5675,23146,5676210
4968,20204,11440680,3195027,2813210000,188,213,6,13,2,5,25,9733396987,289260,5738,19846,5449608
4969,20204,11440690,2802536,2028941000,179,181,6,11,4,8,2,5477124298,231292,3153,20802,6680549
4970,20204,11470520,3244963,943982000,88,94,2,2,1,1,6,2726001306,116934,5530,30445,7108092
4971,20204,11470560,2227154,473800000,139,146,5,7,5,7,7,2591475882,95808,2247,20959,4169782
4972,20204,11500540,2485455,2178338000,259,276,5,15,4,10,17,7353288015,257352,5031,51115,17630152
4973,20204,11500591,3040513,1470538000,196,221,3,7,4,9,25,5518696917,162550,10754,24230,5536084
4974,20204,11500593,2473381,959071000,101,109,4,4,5,5,8,2886101458,151575,2037,24746,7449547
4975,20204,11500603,3560388,6431131000,485,581,8,49,5,27,96,28549414804,672137,5337,34206,3114078
4976,20204,11500611,3192517,1817291000,159,179,10,18,4,7,20,4722401575,160787,3230,37403,5869763
4977,20204,11500620,2896818,1342421000,164,183,3,6,4,8,19,5726857717,243806,33826,26929,6241041
4978,20204,11500640,2708397,605208000,149,166,3,5,2,4,17,4140046147,166843,3390,23107,5959169
4979,20204,11545620,2251577,427586000,91,102,6,6,5,5,11,2429664321,85264,1789,19016,3935713
4980,20204,11545680,3181421,67565000,8,10,0,0,0,0,2,42408396,2054,3435,21962,1763207
4981,20204,11545710,2375052,372998000,86,91,1,1,1,1,5,2164930120,79197,1721,19686,3775124
4982,20204,11590550,2575897,745057000,60,66,3,2,2,1,6,2049394129,95898,1371,25071,5590203
